Record_ID,Fab_Step,Equipment_ID,Cycle_Time_Sec,Queue_Time_Sec,Wafer_Yield_Percent,Defect_Count,Machine_Status,Operator_ID,Run_Timestamp
5140,Photolithography,190,1140.52,816.52,100,0,Running,1079,1/4/2025 13:39
5141,Packaging,115,1241.41,530.57,94.92,1,Running,1085,1/4/2025 13:40
5142,Deposition,189,614.92,416.29,94.52,2,Maintenance,1097,1/4/2025 13:41
5143,Inspection,168,978.23,817.51,96.67,1,Running,1085,1/4/2025 13:42
5144,Doping,149,1112.56,711.89,95.8,2,Running,1039,1/4/2025 13:43
5145,Photolithography,196,1511.56,498.59,94.09,1,Running,1027,1/4/2025 13:44
5146,Packaging,180,1569.71,829.19,93.81,3,Idle,1017,1/4/2025 13:45
5147,Inspection,153,1291.5,274.46,94.08,2,Running,1033,1/4/2025 13:46
5148,Inspection,108,1050.64,570.41,95.58,2,Running,1068,1/4/2025 13:47
5149,Photolithography,179,1318.43,515.42,94.43,4,Down,1028,1/4/2025 13:48
5150,Photolithography,143,1545.79,401.89,89.06,1,Running,1018,1/4/2025 13:49
5151,Inspection,113,863.12,784.13,95.97,1,Running,1053,1/4/2025 13:50
5152,Packaging,174,1054.68,939.4,98.78,4,Down,1040,1/4/2025 13:51
5153,Doping,152,943.02,686.43,92.82,2,Running,1001,1/4/2025 13:52
5154,Wafer_Start,199,1719.09,655.23,95.12,0,Maintenance,1091,1/4/2025 13:53
5155,Packaging,147,1043.02,638.9,94.09,4,Running,1034,1/4/2025 13:54
5156,Packaging,153,526.75,495.94,96.27,2,Down,1045,1/4/2025 13:55
5157,Packaging,102,1331.24,291.37,97.6,2,Running,1017,1/4/2025 13:56
5158,Inspection,119,1509.37,458.92,98.19,5,Idle,1072,1/4/2025 13:57
5159,CMP,194,633.74,432.51,93.41,3,Running,1073,1/4/2025 13:58
5160,Deposition,153,1373.77,330.98,96.07,0,Running,1023,1/4/2025 13:59
5161,Etching,103,731.4,824.25,100,4,Down,1082,1/4/2025 14:00
5162,Etching,194,1150.65,502.28,93.54,0,Running,1024,1/4/2025 14:01
5163,CMP,142,1485.02,739.25,94.88,1,Running,1054,1/4/2025 14:02
5164,Wafer_Start,117,1451.96,610,94.34,4,Down,1063,1/4/2025 14:03
5165,Packaging,165,1580.97,369.82,98.02,3,Maintenance,1084,1/4/2025 14:04
5166,Photolithography,177,1040.15,950.1,93.23,1,Running,1024,1/4/2025 14:05
5167,Etching,188,1237.93,741.84,100,4,Maintenance,1076,1/4/2025 14:06
5168,Doping,177,1242.57,610.49,97.34,3,Running,1097,1/4/2025 14:07
5169,Inspection,169,933.72,781.03,94.9,1,Idle,1035,1/4/2025 14:08
5170,Photolithography,188,1133.12,883.58,100,1,Idle,1001,1/4/2025 14:09
5171,Inspection,139,1191.96,454.16,90.86,1,Down,1010,1/4/2025 14:10
5172,CMP,129,1495.29,347.42,91.53,1,Running,1086,1/4/2025 14:11
5173,Doping,122,1275.78,622.27,94.29,3,Running,1058,1/4/2025 14:12
5174,Deposition,134,1489.79,469.97,94.82,0,Idle,1057,1/4/2025 14:13
5175,CMP,143,1439.78,860.44,94.49,0,Maintenance,1007,1/4/2025 14:14
5176,Photolithography,149,662.87,744.95,97.29,5,Running,1033,1/4/2025 14:15
5177,Inspection,123,1235.73,511.56,92.58,1,Running,1013,1/4/2025 14:16
5178,Doping,132,1333.98,753.8,96.91,4,Running,1072,1/4/2025 14:17
5179,Inspection,172,1288.5,259.61,95.45,2,Down,1030,1/4/2025 14:18
5180,Wafer_Start,147,1276.21,662.61,97.68,1,Running,1086,1/4/2025 14:19
5181,Packaging,187,872.39,651.02,96.57,3,Running,1084,1/4/2025 14:20
5182,Wafer_Start,117,1096.32,326.65,92.37,1,Running,1069,1/4/2025 14:21
5183,Etching,192,1379.23,392.25,98.59,1,Idle,1084,1/4/2025 14:22
5184,Deposition,154,1237.29,658.51,95.21,2,Running,1038,1/4/2025 14:23
5185,Photolithography,109,1664.05,418.6,92.96,0,Maintenance,1014,1/4/2025 14:24
5186,Deposition,150,1626.6,610.7,98.95,4,Running,1039,1/4/2025 14:25
5187,Inspection,190,1533.02,682.4,90.17,4,Running,1014,1/4/2025 14:26
5188,Deposition,112,1332.25,873.04,89.92,0,Maintenance,1043,1/4/2025 14:27
5189,Inspection,113,861.24,915.09,95.4,2,Maintenance,1025,1/4/2025 14:28
5190,Packaging,195,865.7,740.79,93.8,4,Idle,1097,1/4/2025 14:29
5191,Deposition,194,945.16,478.95,99.65,2,Running,1049,1/4/2025 14:30
5192,Photolithography,131,985.17,489.88,96.09,2,Down,1044,1/4/2025 14:31
5193,Packaging,125,1544.45,748.33,93.87,4,Running,1053,1/4/2025 14:32
5194,Deposition,150,1176.27,250.93,94.58,3,Running,1055,1/4/2025 14:33
5195,Etching,135,1535.28,593.91,98.88,5,Idle,1071,1/4/2025 14:34
5196,Packaging,158,1296.62,865.56,95.61,1,Running,1004,1/4/2025 14:35
5197,Packaging,120,903.63,267.08,96.28,1,Running,1091,1/4/2025 14:36
5198,Wafer_Start,112,1497.49,716.66,96.44,4,Running,1050,1/4/2025 14:37
5199,Inspection,115,1274.96,500.08,99.99,0,Running,1001,1/4/2025 14:38
5200,Photolithography,146,1780.27,522.64,96.26,1,Down,1028,1/4/2025 14:39
5201,Etching,152,1296.23,336.92,94.4,0,Running,1089,1/4/2025 14:40
5202,Etching,129,837.69,614.66,94.26,2,Running,1031,1/4/2025 14:41
5203,Doping,179,1189.93,333.32,94.78,2,Idle,1087,1/4/2025 14:42
5204,Etching,163,908.51,488.61,96.2,1,Maintenance,1084,1/4/2025 14:43
5205,Packaging,125,773.32,457.44,92.8,2,Running,1077,1/4/2025 14:44
5206,Packaging,130,779.49,442.49,94.49,0,Running,1059,1/4/2025 14:45
5207,Deposition,121,1368.47,408.59,100,4,Running,1055,1/4/2025 14:46
5208,Wafer_Start,195,1205.94,276.31,93.06,2,Running,1010,1/4/2025 14:47
5209,Deposition,143,589.09,440.8,92.81,2,Running,1004,1/4/2025 14:48
5210,Deposition,195,999.63,307.14,99.14,1,Running,1080,1/4/2025 14:49
5211,Etching,181,1604.89,405.3,94.85,4,Running,1096,1/4/2025 14:50
5212,Photolithography,199,1285.79,669.75,96.79,0,Running,1073,1/4/2025 14:51
5213,Photolithography,125,682.92,412.08,100,1,Idle,1004,1/4/2025 14:52
5214,CMP,194,978.46,527.3,94.47,0,Maintenance,1063,1/4/2025 14:53
5215,Wafer_Start,164,1410.43,731.69,96.06,5,Down,1004,1/4/2025 14:54
5216,Doping,108,1001.17,683.7,92.61,1,Down,1007,1/4/2025 14:55
5217,Deposition,197,1190.51,463.33,94.23,1,Running,1025,1/4/2025 14:56
5218,Packaging,176,929.15,617.04,94.78,2,Running,1037,1/4/2025 14:57
5219,Photolithography,149,1634.6,178.92,89.31,2,Running,1091,1/4/2025 14:58
5220,Etching,148,785.09,310.08,98.1,2,Running,1050,1/4/2025 14:59
5221,Packaging,107,581.69,701.9,96.75,2,Maintenance,1001,1/4/2025 15:00
5222,Deposition,178,1372.51,711.9,95.85,4,Idle,1001,1/4/2025 15:01
5223,Deposition,175,1176.82,503.43,96.82,1,Running,1018,1/4/2025 15:02
5224,CMP,145,1803.67,669.47,89.47,0,Down,1068,1/4/2025 15:03
5225,Doping,159,1383.85,579.06,97.09,1,Running,1046,1/4/2025 15:04
5226,Deposition,118,1277.91,435.08,91.19,5,Maintenance,1065,1/4/2025 15:05
5227,Doping,114,1210.98,772.81,93.1,2,Running,1095,1/4/2025 15:06
5228,Packaging,188,1061.47,827.99,96.93,0,Running,1040,1/4/2025 15:07
5229,Photolithography,126,953.66,520.2,91.13,2,Running,1085,1/4/2025 15:08
5230,Packaging,181,1010.75,657.73,95.66,2,Running,1095,1/4/2025 15:09
5231,CMP,168,1449.33,363.05,100,0,Idle,1055,1/4/2025 15:10
5232,Photolithography,162,1028.54,116.87,94.1,4,Running,1028,1/4/2025 15:11
5233,CMP,143,1580.61,690.08,97.56,8,Running,1074,1/4/2025 15:12
5234,Deposition,157,1378.41,297.54,89.06,7,Running,1039,1/4/2025 15:13
5235,Packaging,138,675.38,740.33,99.51,0,Running,1052,1/4/2025 15:14
5236,Packaging,167,1199.62,434.77,94.43,1,Running,1052,1/4/2025 15:15
5237,Deposition,117,755.67,598.91,93.72,1,Running,1020,1/4/2025 15:16
5238,Doping,153,1150.42,440.54,93.26,1,Down,1068,1/4/2025 15:17
5239,Etching,147,1326.73,495.09,89.26,5,Running,1069,1/4/2025 15:18
5240,CMP,172,919.39,333.27,95.39,2,Running,1021,1/4/2025 15:19
5241,Deposition,128,1437.69,572.59,90.55,1,Idle,1008,1/4/2025 15:20
5242,Doping,129,542.11,798.86,90.29,2,Maintenance,1016,1/4/2025 15:21
5243,Wafer_Start,168,901.2,413.5,92.43,3,Running,1042,1/4/2025 15:22
5244,Doping,179,1523.92,384.08,96.25,4,Running,1045,1/4/2025 15:23
5245,Inspection,124,1287.18,870.19,90.31,3,Running,1027,1/4/2025 15:24
5246,Deposition,194,979.17,752.93,92.14,1,Running,1032,1/4/2025 15:25
5247,CMP,189,1096.23,599.48,99.03,4,Running,1074,1/4/2025 15:26
5248,CMP,190,1426.47,483.05,94.75,3,Running,1042,1/4/2025 15:27
5249,CMP,126,1010.61,228.22,97.62,5,Idle,1073,1/4/2025 15:28
5250,Deposition,129,1112.86,338.82,95.1,0,Maintenance,1048,1/4/2025 15:29
5251,Wafer_Start,139,1288.35,925.39,97.01,1,Running,1075,1/4/2025 15:30
5252,Packaging,176,1511.58,456.73,96.15,1,Down,1079,1/4/2025 15:31
5253,CMP,131,1167.81,398.9,96.48,4,Running,1024,1/4/2025 15:32
5254,Packaging,128,1022.51,761.09,98.68,1,Running,1089,1/4/2025 15:33
5255,Photolithography,199,1253.19,239.92,91.28,1,Running,1021,1/4/2025 15:34
5256,CMP,140,1381.27,568.67,97.43,1,Maintenance,1002,1/4/2025 15:35
5257,Photolithography,195,1673.87,909.23,95.88,1,Maintenance,1024,1/4/2025 15:36
5258,Wafer_Start,110,1503.73,500.46,91.12,7,Running,1054,1/4/2025 15:37
5259,CMP,143,849.63,602.62,94.42,1,Running,1021,1/4/2025 15:38
5260,Deposition,192,1056.02,474.89,94.02,0,Running,1041,1/4/2025 15:39
5261,Doping,133,1004.51,350.16,92.58,4,Running,1000,1/4/2025 15:40
5262,Etching,183,1198.79,497.33,95.65,0,Running,1050,1/4/2025 15:41
5263,CMP,178,1368.01,661.92,96.72,4,Down,1036,1/4/2025 15:42
5264,Wafer_Start,186,1305.05,710.07,100,3,Maintenance,1072,1/4/2025 15:43
5265,Packaging,133,782.23,760.18,94.99,4,Running,1071,1/4/2025 15:44
5266,Inspection,127,1810.27,820.37,91.6,4,Down,1037,1/4/2025 15:45
5267,Wafer_Start,159,776.39,264.19,96.65,1,Running,1022,1/4/2025 15:46
5268,Doping,153,1178.31,793.89,100,2,Running,1084,1/4/2025 15:47
5269,Etching,126,1570.67,785.86,90.98,2,Running,1012,1/4/2025 15:48
5270,Packaging,145,1050.79,366.07,92.72,4,Running,1073,1/4/2025 15:49
5271,Packaging,185,794.35,630.61,92.09,3,Running,1092,1/4/2025 15:50
5272,CMP,107,1202.81,590.64,88.02,3,Running,1030,1/4/2025 15:51
5273,Inspection,128,1313.14,625.04,96.77,3,Running,1081,1/4/2025 15:52
5274,Etching,118,1473.2,411.88,92.71,2,Running,1001,1/4/2025 15:53
5275,Inspection,131,1320.07,589.84,94.85,1,Running,1019,1/4/2025 15:54
5276,CMP,100,1225.21,511.6,97.58,0,Maintenance,1074,1/4/2025 15:55
5277,Deposition,166,1326.23,942.58,91.5,2,Running,1010,1/4/2025 15:56
5278,Packaging,157,1275.8,388.53,93.06,2,Running,1017,1/4/2025 15:57
5279,Wafer_Start,125,977.18,369.18,92.79,3,Running,1086,1/4/2025 15:58
5280,CMP,149,1051.43,560.72,88.36,1,Running,1061,1/4/2025 15:59
5281,Packaging,106,704.84,515.03,93.34,4,Running,1016,1/4/2025 16:00
5282,CMP,189,1103.05,368.48,89.67,4,Maintenance,1054,1/4/2025 16:01
5283,Doping,190,1054.37,729.97,95.57,3,Running,1035,1/4/2025 16:02
5284,Photolithography,118,836.8,503.73,96.91,1,Idle,1016,1/4/2025 16:03
5285,CMP,167,1013.03,516.14,90.6,3,Running,1010,1/4/2025 16:04
5286,Photolithography,157,858.21,196.66,99.92,1,Maintenance,1069,1/4/2025 16:05
5287,Photolithography,126,966.11,763.23,98.22,2,Running,1082,1/4/2025 16:06
5288,Doping,136,1198,581.58,94.71,1,Running,1047,1/4/2025 16:07
5289,Photolithography,177,1127.03,912.53,91.66,2,Idle,1081,1/4/2025 16:08
5290,Packaging,107,1236.66,746.22,94.51,3,Running,1004,1/4/2025 16:09
5291,Deposition,100,1180.09,550.83,100,2,Down,1060,1/4/2025 16:10
5292,Inspection,171,1268.06,579.96,96.1,1,Running,1032,1/4/2025 16:11
5293,Etching,192,880.43,498.09,91.87,0,Running,1087,1/4/2025 16:12
5294,Photolithography,197,871.55,519.27,92.51,0,Running,1046,1/4/2025 16:13
5295,Doping,170,995.72,1027.29,90.96,1,Running,1039,1/4/2025 16:14
5296,Doping,168,1036.51,251.09,90.13,2,Down,1054,1/4/2025 16:15
5297,Inspection,183,1155.16,525.14,96.44,0,Running,1037,1/4/2025 16:16
5298,Packaging,185,1581.72,355.14,91.62,1,Down,1075,1/4/2025 16:17
5299,Photolithography,103,1189.41,236.16,96.73,3,Idle,1047,1/4/2025 16:18
5300,Packaging,164,1014,633.49,98.97,2,Running,1034,1/4/2025 16:19
5301,Etching,131,1531.4,552.78,100,4,Running,1049,1/4/2025 16:20
5302,Inspection,182,1301.08,591.76,95.37,2,Running,1049,1/4/2025 16:21
5303,Inspection,122,967.44,935.86,86.01,0,Running,1067,1/4/2025 16:22
5304,Etching,117,1861.93,349.42,98.37,0,Maintenance,1026,1/4/2025 16:23
5305,Deposition,105,1134.28,1127.87,95.12,1,Idle,1026,1/4/2025 16:24
5306,Deposition,158,1671.99,412.7,93.61,1,Down,1072,1/4/2025 16:25
5307,Photolithography,161,1392.21,357.56,95.26,0,Running,1036,1/4/2025 16:26
5308,Inspection,178,707.72,539.81,92.64,3,Running,1084,1/4/2025 16:27
5309,CMP,111,387.05,721.02,98.52,0,Running,1003,1/4/2025 16:28
5310,Deposition,192,1952.36,521.93,94.96,0,Running,1021,1/4/2025 16:29
5311,Photolithography,145,1324.04,538.4,96.66,0,Running,1086,1/4/2025 16:30
5312,Inspection,123,1089.29,748.63,94.67,2,Idle,1038,1/4/2025 16:31
5313,Deposition,112,1272.7,870.19,96.94,3,Maintenance,1028,1/4/2025 16:32
5314,Deposition,138,1295.82,810.19,94.82,1,Running,1036,1/4/2025 16:33
5315,Doping,193,902.99,1093.65,92.87,2,Down,1091,1/4/2025 16:34
5316,Inspection,172,927.23,717.15,97.31,1,Running,1094,1/4/2025 16:35
5317,Wafer_Start,101,1369.01,874.79,100,0,Idle,1090,1/4/2025 16:36
5318,Photolithography,173,450.02,412.46,94.92,2,Running,1021,1/4/2025 16:37
5319,Packaging,110,1398.83,522.25,100,3,Running,1055,1/4/2025 16:38
5320,Photolithography,177,1117.03,671.09,99.3,4,Running,1032,1/4/2025 16:39
5321,Inspection,170,1391.52,474.65,95.76,2,Running,1060,1/4/2025 16:40
5322,Photolithography,154,1229.89,698.66,99.69,1,Running,1086,1/4/2025 16:41
5323,Doping,123,952.29,476.42,92.69,4,Running,1037,1/4/2025 16:42
5324,Deposition,169,1339.15,808.06,100,1,Down,1040,1/4/2025 16:43
5325,CMP,107,1517.69,683.95,93.1,3,Maintenance,1073,1/4/2025 16:44
5326,Photolithography,188,1199.98,466.4,85.57,1,Maintenance,1082,1/4/2025 16:45
5327,Photolithography,149,722.92,1075.83,95.27,5,Down,1046,1/4/2025 16:46
5328,Deposition,168,1014.56,270.64,96.54,1,Running,1096,1/4/2025 16:47
5329,Inspection,124,1259.21,528.57,95.47,1,Running,1022,1/4/2025 16:48
5330,Etching,103,1399.06,792.59,93.68,2,Down,1067,1/4/2025 16:49
5331,Photolithography,166,979.52,457.34,94.11,1,Running,1090,1/4/2025 16:50
5332,Inspection,106,1388.57,291.95,91.38,0,Running,1071,1/4/2025 16:51
5333,Inspection,143,1778.46,346.96,92.94,3,Running,1086,1/4/2025 16:52
5334,Photolithography,121,901.64,721.59,98.95,3,Running,1060,1/4/2025 16:53
5335,CMP,187,1450.45,658.46,98.4,3,Running,1089,1/4/2025 16:54
5336,CMP,157,1576.56,645.02,95.56,0,Running,1007,1/4/2025 16:55
5337,Wafer_Start,181,1448.87,643.26,92.6,1,Running,1056,1/4/2025 16:56
5338,Photolithography,116,1650.66,753.12,93.4,2,Running,1036,1/4/2025 16:57
5339,Doping,107,1261.62,243.15,95.55,1,Running,1036,1/4/2025 16:58
5340,Etching,156,788.71,1007.81,93.81,1,Running,1058,1/4/2025 16:59
5341,Packaging,178,1096.27,371.68,95.8,1,Running,1049,1/4/2025 17:00
5342,Etching,131,740.79,532.26,96.63,1,Running,1048,1/4/2025 17:01
5343,Inspection,141,1143.33,777.46,96.57,1,Down,1047,1/4/2025 17:02
5344,CMP,141,1000.19,530.36,94.51,5,Running,1043,1/4/2025 17:03
5345,Inspection,139,1571.38,593.4,89.97,4,Down,1096,1/4/2025 17:04
5346,Deposition,171,1104.21,290.5,95.98,3,Running,1040,1/4/2025 17:05
5347,CMP,191,1249.85,340.14,94.2,3,Running,1039,1/4/2025 17:06
5348,Inspection,120,1563.59,270.09,92.18,3,Running,1037,1/4/2025 17:07
5349,Photolithography,167,685.22,630.58,94.72,4,Running,1086,1/4/2025 17:08
5350,Etching,134,1742.86,657.77,98.7,2,Running,1083,1/4/2025 17:09
5351,Doping,144,1199.1,647.87,94.12,1,Down,1013,1/4/2025 17:10
5352,Wafer_Start,104,1112.05,604.94,94.13,1,Running,1023,1/4/2025 17:11
5353,Wafer_Start,183,1035.85,720.18,94.93,5,Running,1076,1/4/2025 17:12
5354,Packaging,108,1053.35,875.14,91.57,2,Running,1062,1/4/2025 17:13
5355,Wafer_Start,109,1612.14,33.18,96.93,2,Running,1096,1/4/2025 17:14
5356,Inspection,129,1136.82,895.47,98.7,3,Running,1026,1/4/2025 17:15
5357,Etching,145,1173.24,588.61,93.73,0,Running,1098,1/4/2025 17:16
5358,Inspection,161,1044.31,832.52,94.79,3,Running,1075,1/4/2025 17:17
5359,Doping,101,1267.74,300.63,91.19,3,Running,1053,1/4/2025 17:18
5360,Packaging,152,1025.03,528.64,92.37,0,Running,1056,1/4/2025 17:19
5361,Wafer_Start,148,1000.86,542.69,93.35,2,Running,1076,1/4/2025 17:20
5362,Inspection,100,1253.46,616.81,90.87,1,Running,1044,1/4/2025 17:21
5363,Etching,176,1385.62,634.64,98.3,1,Idle,1082,1/4/2025 17:22
5364,Doping,187,600.16,266.08,97.55,0,Idle,1028,1/4/2025 17:23
5365,CMP,117,1231.92,628.71,96.34,1,Running,1039,1/4/2025 17:24
5366,Deposition,142,1130.64,208.58,91.4,3,Maintenance,1085,1/4/2025 17:25
5367,Etching,132,1240.39,709.87,91.64,2,Running,1043,1/4/2025 17:26
5368,Etching,151,1516.28,519.36,92.74,1,Running,1080,1/4/2025 17:27
5369,CMP,104,1514.35,551.03,94.08,2,Idle,1021,1/4/2025 17:28
5370,Wafer_Start,101,1639.01,531.93,98.2,4,Maintenance,1051,1/4/2025 17:29
5371,Deposition,134,1150.98,122.04,99.63,1,Running,1002,1/4/2025 17:30
5372,Wafer_Start,180,1079.27,312.53,96.12,2,Running,1046,1/4/2025 17:31
5373,Packaging,196,1331.31,842.48,92.47,2,Running,1096,1/4/2025 17:32
5374,CMP,108,1357.45,801.34,98.74,1,Running,1065,1/4/2025 17:33
5375,Photolithography,194,1284.4,847.22,92.2,1,Running,1068,1/4/2025 17:34
5376,Deposition,170,562.38,880.38,92.38,2,Idle,1037,1/4/2025 17:35
5377,Inspection,115,1012.01,197.11,93.71,4,Down,1055,1/4/2025 17:36
5378,Packaging,129,1456.44,220.15,97.38,0,Running,1059,1/4/2025 17:37
5379,CMP,107,1493.63,747.58,95.72,3,Running,1053,1/4/2025 17:38
5380,Doping,146,1340.51,620.85,96.86,0,Running,1040,1/4/2025 17:39
5381,Packaging,187,1235.04,842.95,87.24,4,Running,1008,1/4/2025 17:40
5382,Doping,114,965.04,505.58,94.89,2,Maintenance,1007,1/4/2025 17:41
5383,Photolithography,112,1259.79,268.47,92.96,0,Running,1062,1/4/2025 17:42
5384,CMP,114,1363.21,973.98,98.24,2,Down,1076,1/4/2025 17:43
5385,Packaging,134,1635.23,534.35,98.56,1,Running,1088,1/4/2025 17:44
5386,CMP,142,875.61,532.45,98.27,1,Maintenance,1082,1/4/2025 17:45
5387,Etching,173,1464.89,731.22,96.88,2,Idle,1038,1/4/2025 17:46
5388,Etching,102,1616.84,537.38,89.66,4,Running,1057,1/4/2025 17:47
5389,Inspection,132,1003.65,708.4,97.84,4,Running,1093,1/4/2025 17:48
5390,Deposition,127,1321.32,479.62,99.18,1,Running,1016,1/4/2025 17:49
5391,CMP,190,619.75,727.4,91.4,2,Running,1078,1/4/2025 17:50
5392,Inspection,184,1322.27,494.08,92.28,2,Running,1021,1/4/2025 17:51
5393,Inspection,114,1318.07,957.66,94.06,0,Maintenance,1055,1/4/2025 17:52
5394,CMP,107,986.65,826.42,94.6,0,Maintenance,1087,1/4/2025 17:53
5395,Wafer_Start,158,1107.05,710.84,99.09,3,Down,1046,1/4/2025 17:54
5396,Packaging,106,1544.24,734.87,97.56,2,Running,1090,1/4/2025 17:55
5397,Packaging,129,1013.34,779.33,97.07,0,Running,1056,1/4/2025 17:56
5398,Inspection,118,1366.16,471.2,97.8,2,Running,1022,1/4/2025 17:57
5399,Wafer_Start,113,474.61,475.9,94.53,0,Down,1098,1/4/2025 17:58
5400,Wafer_Start,129,977.31,460.81,89.39,4,Maintenance,1024,1/4/2025 17:59
5401,CMP,179,1571.18,408.48,97.54,1,Running,1020,1/4/2025 18:00
5402,Doping,153,1334.81,689.96,95.93,7,Running,1015,1/4/2025 18:01
5403,Photolithography,123,1532.13,469.46,97.67,2,Running,1042,1/4/2025 18:02
5404,Wafer_Start,118,1165.11,1028.96,98.97,2,Maintenance,1069,1/4/2025 18:03
5405,Deposition,118,951.33,514.43,89.18,3,Running,1083,1/4/2025 18:04
5406,Packaging,119,1473.88,733.32,96.29,1,Running,1048,1/4/2025 18:05
5407,Photolithography,155,1553.85,606.77,93.82,1,Running,1045,1/4/2025 18:06
5408,Etching,111,1233.15,659.68,100,2,Running,1022,1/4/2025 18:07
5409,Deposition,145,1411.25,617.99,95.12,2,Down,1001,1/4/2025 18:08
5410,Packaging,156,1366.81,655.97,94.84,0,Running,1085,1/4/2025 18:09
5411,CMP,191,1449.16,443.07,94.79,3,Maintenance,1060,1/4/2025 18:10
5412,Inspection,149,984.74,394.23,100,3,Running,1090,1/4/2025 18:11
5413,Wafer_Start,138,1347.28,549.77,96.02,1,Running,1026,1/4/2025 18:12
5414,Packaging,118,1169.81,365.87,96.74,4,Running,1060,1/4/2025 18:13
5415,Photolithography,112,1484.89,366.22,99.39,5,Running,1062,1/4/2025 18:14
5416,Photolithography,187,1175.51,439.84,96.43,1,Running,1010,1/4/2025 18:15
5417,Inspection,135,1355.63,696.73,95.78,1,Running,1010,1/4/2025 18:16
5418,Etching,197,1258.58,513.86,98.14,0,Down,1012,1/4/2025 18:17
5419,Packaging,123,744.12,630.4,96.08,3,Running,1098,1/4/2025 18:18
5420,Inspection,190,1314.26,844.97,97.39,3,Running,1040,1/4/2025 18:19
5421,Photolithography,182,820.99,323.58,89.92,2,Running,1071,1/4/2025 18:20
5422,Etching,122,1437.13,967.79,100,5,Running,1052,1/4/2025 18:21
5423,Doping,160,1426.22,849.72,93.11,0,Running,1011,1/4/2025 18:22
5424,Wafer_Start,138,992.42,709.38,93.27,0,Down,1012,1/4/2025 18:23
5425,Packaging,192,853.22,893.6,93.05,1,Running,1094,1/4/2025 18:24
5426,Packaging,136,1116.25,589.77,91.35,1,Running,1008,1/4/2025 18:25
5427,Inspection,119,1195.42,281.51,98.79,1,Running,1031,1/4/2025 18:26
5428,Packaging,125,1252.09,847.03,94.57,0,Running,1086,1/4/2025 18:27
5429,Deposition,178,546.69,409.68,91.11,0,Running,1031,1/4/2025 18:28
5430,Etching,175,1102.69,726.71,93.1,1,Running,1009,1/4/2025 18:29
5431,Deposition,180,1362.38,346.9,93.03,1,Down,1071,1/4/2025 18:30
5432,Etching,168,698.34,690.35,98.89,0,Running,1042,1/4/2025 18:31
5433,Deposition,188,1192.64,274.49,91.34,2,Running,1005,1/4/2025 18:32
5434,Inspection,154,1334.61,355.91,93.91,3,Running,1023,1/4/2025 18:33
5435,Packaging,157,1059.11,591.09,97.59,2,Running,1005,1/4/2025 18:34
5436,Packaging,111,1225.15,633.13,91.49,2,Running,1018,1/4/2025 18:35
5437,Etching,138,1019.16,150.78,91.72,1,Running,1048,1/4/2025 18:36
5438,Wafer_Start,166,1329.15,814.69,100,0,Down,1020,1/4/2025 18:37
5439,Inspection,134,1357.37,801.23,94.04,1,Running,1003,1/4/2025 18:38
5440,Packaging,186,1167.03,770.84,100,3,Maintenance,1032,1/4/2025 18:39
5441,Photolithography,155,646.27,540.57,93.89,7,Running,1073,1/4/2025 18:40
5442,Inspection,162,914.79,732.07,95.72,1,Running,1034,1/4/2025 18:41
5443,Photolithography,114,1619.73,602.2,100,3,Running,1032,1/4/2025 18:42
5444,Inspection,146,499.99,323.01,93.33,0,Maintenance,1055,1/4/2025 18:43
5445,Photolithography,181,1533.21,633.36,92.01,3,Running,1045,1/4/2025 18:44
5446,Etching,165,1102.75,173.96,94.32,0,Running,1038,1/4/2025 18:45
5447,Etching,124,1336.22,384.53,97.19,2,Idle,1091,1/4/2025 18:46
5448,Inspection,149,1212.59,441.12,96.44,2,Running,1080,1/4/2025 18:47
5449,CMP,104,1255.01,622.75,96.27,1,Running,1044,1/4/2025 18:48
5450,Etching,160,1310.77,939.48,94.82,3,Down,1064,1/4/2025 18:49
5451,Doping,178,1223.01,163.37,100,1,Down,1048,1/4/2025 18:50
5452,CMP,125,1172.3,888.19,99.77,2,Down,1012,1/4/2025 18:51
5453,Packaging,150,1933.75,724.4,93.25,0,Running,1039,1/4/2025 18:52
5454,Doping,186,1162.38,715.18,96.5,3,Running,1091,1/4/2025 18:53
5455,Doping,102,1287.6,467.33,96.45,4,Down,1074,1/4/2025 18:54
5456,Doping,117,1311.01,566.72,93.65,2,Idle,1049,1/4/2025 18:55
5457,Deposition,107,1151.25,548.9,99.99,4,Running,1075,1/4/2025 18:56
5458,Inspection,196,1034.4,893.39,99.04,3,Running,1012,1/4/2025 18:57
5459,Deposition,157,1177.72,842.82,96.77,3,Running,1025,1/4/2025 18:58
5460,Wafer_Start,143,1272.76,695.23,95.67,0,Running,1028,1/4/2025 18:59
5461,Doping,149,1386.91,514.15,94.15,2,Running,1099,1/4/2025 19:00
5462,Inspection,194,1449.91,386.8,92.03,1,Running,1058,1/4/2025 19:01
5463,Packaging,165,742.31,388.3,96.84,2,Running,1073,1/4/2025 19:02
5464,Deposition,148,1128.22,858.77,93.37,2,Idle,1021,1/4/2025 19:03
5465,Etching,118,877.74,871.92,96.9,2,Running,1049,1/4/2025 19:04
5466,Etching,165,887.93,453.77,92.09,1,Down,1075,1/4/2025 19:05
5467,Doping,139,773.06,720.79,87.62,4,Running,1019,1/4/2025 19:06
5468,Photolithography,167,1616.94,894.61,92.13,3,Running,1039,1/4/2025 19:07
5469,Inspection,115,1079.69,248.39,88.49,3,Maintenance,1071,1/4/2025 19:08
